"treatment_ordered","treat1","treat2_felon","treat_combined","registered","v_pres_general_12","v08","returned","returntoprison","ageonelecday","f_contype","f_daysserved","timesincerelease"
3,0,1,1,0,"0",0,1,0,27.6529788970947,"POSSESSION OF NARCOTICS",368.863250732422,1.75244617462158
1,0,0,0,0,"0",0,0,0,38.8338165283203,"BURGLARY, THIRD DEGREE",111.157020568848,0.647355318069458
3,0,1,1,0,"0",NA,0,0,25.2203102111816,"SALE OF HALLUCIGEN/NARCOTIC SUBSTANCE",388.44775390625,3.27958536148071
1,0,0,0,0,"0",NA,0,0,22.4730415344238,"SALE OF HALLUCIGEN/NARCOTIC SUBSTANCE",564.192565917969,2.16291308403015
1,0,0,0,0,"0",NA,0,0,28.6399898529053,"SALE OF CONTROLLED SUBSTANCE",728.663940429688,3.10378193855286
2,1,0,1,0,"0",NA,1,0,29.7439727783203,"POSSESSION OF NARCOTICS",404.761047363281,2.76368594169617
2,1,0,1,0,"0",0,0,0,39.9726791381836,"BURGLARY, THIRD DEGREE",385.497406005859,1.00937497615814
2,1,0,1,0,"0",0,1,0,27.8488349914551,"POSSESSION OF NARCOTICS",436.550476074219,1.31424713134766
2,1,0,1,0,"0",NA,1,0,23.0857734680176,"LARCENY, THIRD DEGREE",496.432189941406,3.10755324363708
1,0,0,0,0,"0",NA,0,0,22.7727451324463,"SALE OF CONTROLLED SUBSTANCE",241.351791381836,2.81218147277832
3,0,1,1,1,"1",0,1,0,35.9749908447266,"CRIM VIOL OF PROTECTIVE ORDER",428.215362548828,0.769748985767365
1,0,0,0,0,"0",0,0,0,40.5188369750977,"SALE OF HALLUCIGEN/NARCOTIC SUBSTANCE",525.461791992188,1.12762713432312
3,0,1,1,0,"0",0,0,0,54.0442047119141,"BURGLARY, THIRD DEGREE",395.382965087891,2.07819533348083
1,0,0,0,1,"1",NA,0,0,31.0819931030273,"SALE OF HALLUCIGEN/NARCOTIC SUBSTANCE",403.831665039062,2.57952666282654
1,0,0,0,1,"0",NA,0,0,48.7092781066895,"POSSESSION OF NARCOTICS",660.007507324219,3.26155018806458
3,0,1,1,0,"0",0,0,0,23.1599159240723,"BURGLARY, THIRD DEGREE",217.077270507812,2.11671686172485
1,0,0,0,0,"0",NA,0,0,27.1291160583496,"ESCAPE, FIRST DEGREE",170.444198608398,3.05680012702942
3,0,1,1,0,"0",0,1,0,24.6108436584473,"BURGLARY, THIRD DEGREE",118.983741760254,1.28964805603027
1,0,0,0,0,"0",0,0,0,34.1039237976074,"SALE OF HALLUCIGEN/NARCOTIC SUBSTANCE",1088.08972167969,0.485165059566498
3,0,1,1,0,"0",0,0,0,27.575267791748,"POSSESSION OF NARCOTICS",556.161254882812,1.43150722980499
2,1,0,1,0,"0",0,0,0,30.9975299835205,"POSSESSION OF NARCOTICS",388.941833496094,1.98486566543579
2,1,0,1,0,"0",NA,0,0,21.6356964111328,"CARRYING WEAPONS WITHOUT A PERMIT",123.282211303711,2.67644262313843
1,0,0,0,0,"0",NA,0,0,51.0845794677734,"BURGLARY, THIRD DEGREE",928.429870605469,3.12744140625
2,1,0,1,0,"0",NA,0,0,37.1217651367188,"CRIM VIOL OF PROTECTIVE ORDER",455.633758544922,3.31946134567261
1,0,0,0,0,"0",NA,0,0,33.9652061462402,"BURGLARY, THIRD DEGREE",835.5078125,1.26249182224274
3,0,1,1,0,"0",0,0,0,32.2792816162109,"LARCENY, FIRST DEGREE",242.996337890625,2.23080706596375
1,0,0,0,0,"0",0,0,0,39.6970710754395,"SALE OF HALLUCIGEN/NARCOTIC SUBSTANCE",263.704345703125,0.965849936008453
2,1,0,1,0,"0",0,1,0,60.8983535766602,"SALE OF HALLUCIGEN/NARCOTIC SUBSTANCE",158.628311157227,0.97141706943512
2,1,0,1,1,"0",1,0,0,36.2626304626465,"SALE OF CONTROLLED SUBSTANCE",140.152481079102,1.55527830123901
1,0,0,0,0,"0",NA,0,0,19.6407871246338,"FORGERY, FIRST DEGREE",360.835876464844,0.850323081016541
1,0,0,0,0,"0",1,0,0,43.1443824768066,"ASSAULT, SECOND DEGREE",80.4368896484375,0.615806102752686
3,0,1,1,0,"0",0,1,0,27.4348888397217,"BURGLARY, THIRD DEGREE",537.284362792969,1.81394898891449
3,0,1,1,0,"0",0,0,0,55.5649185180664,"POSSESSION OF NARCOTICS",103.325416564941,2.13452744483948
1,0,0,0,0,"0",0,0,0,23.0326805114746,"CRIM VIOL OF PROTECTIVE ORDER",489.870727539062,1.79042065143585
1,0,0,0,0,"0",0,0,0,24.8531055450439,"BURGLARY, THIRD DEGREE",290.351318359375,0.444179892539978
3,0,1,1,0,"0",0,0,0,39.0753364562988,"ESCAPE, FIRST DEGREE",384.781494140625,2.30914092063904
1,0,0,0,0,"0",0,0,0,34.6958503723145,"SALE OF CONTROLLED SUBSTANCE",159.211563110352,0.31338894367218
1,0,0,0,0,"0",0,0,0,42.5266494750977,"POSSESSION OF NARCOTICS",294.014770507812,0.542823016643524
2,1,0,1,0,"0",1,0,0,26.210075378418,"POSSESSION OF NARCOTICS",297.408142089844,0.47839343547821
3,0,1,1,0,"0",NA,0,0,44.8183403015137,"CRIM VIOL OF PROTECTIVE ORDER",206.164443969727,3.3617103099823
3,0,1,1,1,"1",0,0,0,50.8468475341797,"ROBBERY, FIRST DEGREE",274.674987792969,0.662420392036438
2,1,0,1,1,"0",0,0,0,25.9604110717773,"FORGERY, FIRST DEGREE",7.42030239105225,1.40774047374725
1,0,0,0,0,"0",0,0,0,26.758939743042,"ESCAPE, FIRST DEGREE",162.143051147461,1.05114781856537
2,1,0,1,0,"0",0,1,0,66.4805374145508,"POSSESSION OF NARCOTICS",167.735794067383,2.08804750442505
2,1,0,1,0,"0",0,0,0,25.257698059082,"RECKLESS BURNING",20.3609447479248,1.41521549224854
1,0,0,0,1,"1",0,0,0,31.9483222961426,"SALE OF HALLUCIGEN/NARCOTIC SUBSTANCE",240.721664428711,1.74957025051117
1,0,0,0,0,"0",0,0,0,31.738302230835,"POSSESSION OF NARCOTICS",121.359672546387,0.991690039634705
1,0,0,0,0,"0",0,0,0,47.8760643005371,"BURGLARY, THIRD DEGREE",153.12483215332,2.61564612388611
1,0,0,0,0,"0",NA,0,0,24.1684455871582,"POSSESSION OF NARCOTICS",453.080963134766,3.20016598701477
1,0,0,0,0,"0",NA,0,0,31.6341495513916,"POSSESSION OF NARCOTICS",590.153076171875,2.69057154655457
1,0,0,0,0,"0",NA,0,0,44.0277404785156,"BURGLARY, THIRD DEGREE",982.605224609375,2.48828125
2,1,0,1,0,"0",NA,0,0,39.1855545043945,"CRIM VIOL OF PROTECTIVE ORDER",609.392883300781,2.79292058944702
3,0,1,1,0,"0",0,1,0,24.8991794586182,"POSSESSION OF NARCOTICS",226.958145141602,2.62883806228638
2,1,0,1,0,"0",0,0,0,41.8354225158691,"ROBBERY, THIRD DEGREE",463.078063964844,2.07191872596741
3,0,1,1,0,"0",0,0,0,35.1781959533691,"CRIM VIOL OF PROTECTIVE ORDER",183.240905761719,1.63040459156036
3,0,1,1,0,"0",0,0,0,35.9758682250977,"SALE OF HALLUCIGEN/NARCOTIC SUBSTANCE",461.955413818359,0.464603126049042
2,1,0,1,0,"0",0,1,0,28.0191993713379,"BURGLARY, THIRD DEGREE",357.906372070312,1.41842937469482
2,1,0,1,0,"0",0,0,0,24.6729412078857,"SALE OF HALLUCIGEN/NARCOTIC SUBSTANCE",481.804351806641,1.50129759311676
2,1,0,1,0,"0",NA,0,1,21.1582717895508,"CARRY PIST/RVOLV W/O PERMIT",288.153442382812,0.895910799503326
1,0,0,0,0,"0",NA,0,0,44.0689163208008,"FORGERY, FIRST DEGREE",509.246948242188,2.77857255935669
2,1,0,1,0,"0",0,1,0,27.1166133880615,"LARCENY, THIRD DEGREE",81.6006774902344,1.77387964725494
3,0,1,1,0,"0",NA,1,0,29.5613422393799,"LARCENY, THIRD DEGREE",347.364929199219,3.26661157608032
1,0,0,0,0,"0",0,0,0,48.2504081726074,"LARCENY, THIRD DEGREE",342.882049560547,1.87144994735718
3,0,1,1,0,"0",0,0,0,39.2928695678711,"FAILURE TO APPEAR, FIRST DEGREE",203.702972412109,2.62229609489441
3,0,1,1,0,"0",0,1,0,47.6976051330566,"BURGLARY, THIRD DEGREE",142.136276245117,2.70779538154602
1,0,0,0,0,"0",NA,0,0,25.850679397583,"CARRYING WEAPONS WITHOUT A PERMIT",921.524780273438,1.35282826423645
1,0,0,0,0,"0",0,0,0,39.4916687011719,"SALE OF HALLUCIGEN/NARCOTIC SUBSTANCE",340.489013671875,1.01864194869995
2,1,0,1,0,"0",0,1,0,25.5430126190186,"POSSESSION OF NARCOTICS",109.712768554688,1.8200798034668
2,1,0,1,0,"0",0,0,0,56.803581237793,"STRANGULATION 2ND DEGREE",232.643539428711,2.90814113616943
2,1,0,1,0,"0",0,0,0,40.2045135498047,"CRIMINAL MISCHIEF, FIRST DEGREE",201.253601074219,0.775635480880737
1,0,0,0,0,"0",0,0,0,25.9209861755371,"ASSAULT, SECOND DEGREE",21.2630290985107,2.62823796272278
3,0,1,1,0,"0",NA,1,0,21.1489582061768,"CARRYING WEAPONS WITHOUT A PERMIT",616.311645507812,2.71795749664307
3,0,1,1,0,"0",NA,1,0,21.7636032104492,"SALE OF HALLUCIGEN/NARCOTIC SUBSTANCE",675.223937988281,0.889741957187653
1,0,0,0,0,"0",0,0,0,51.6339836120605,"POSSESSION OF NARCOTICS",31.0184955596924,2.93092679977417
1,0,0,0,0,"0",0,0,0,37.3825836181641,"ROBBERY, SECOND DEGREE",354.726104736328,2.01052093505859
1,0,0,0,0,"0",NA,0,0,29.3617267608643,"SALE OF HALLUCIGEN/NARCOTIC SUBSTANCE",476.665130615234,3.26289486885071
3,0,1,1,0,"0",1,0,0,28.496997833252,"SALE OF CONTROLLED SUBSTANCE",695.152038574219,1.10437595844269
2,1,0,1,0,"0",NA,1,0,31.162202835083,"LARCENY, FIRST DEGREE",708.013916015625,1.76134693622589
2,1,0,1,0,"0",0,1,0,35.3529319763184,"FAILURE TO APPEAR, FIRST DEGREE",122.973106384277,0.496010512113571
3,0,1,1,0,"0",NA,1,0,20.9027004241943,"CARRYING WEAPONS WITHOUT A PERMIT",89.0344467163086,0.375978648662567
2,1,0,1,0,"0",0,1,0,27.2910652160645,"FORGERY, SECOND DEGREE",192.906768798828,2.69753098487854
1,0,0,0,0,"0",0,0,0,30.6248378753662,"POSSESSION OF NARCOTICS",258.017852783203,0.642014920711517
3,0,1,1,1,"0",NA,0,0,42.2808647155762,"BURGLARY, THIRD DEGREE",312.471130371094,3.10367822647095
1,0,0,0,0,"0",0,0,0,28.5463600158691,"UNLAWFUL RESTRAINT, FIRST DEGREE",596.720031738281,0.49932736158371
3,0,1,1,0,"0",0,0,0,37.6186714172363,"BURGLARY, THIRD DEGREE",472.548889160156,0.677219033241272
3,0,1,1,0,"0",NA,1,0,75.2425384521484,"SALE OF CONTROLLED SUBSTANCE",1097.81616210938,1.25612854957581
2,1,0,1,0,"0",NA,1,0,51.6094551086426,"SALE OF HALLUCIGEN/NARCOTIC SUBSTANCE",885.5166015625,2.45374011993408
3,0,1,1,0,"0",NA,1,0,40.9624900817871,"FAILURE TO APPEAR, FIRST DEGREE",906.516479492188,1.04765093326569
2,1,0,1,0,"0",0,1,0,39.041618347168,"POSSESSION OF NARCOTICS",159.820556640625,1.58813643455505
1,0,0,0,0,"0",NA,0,1,29.5623073577881,"CARRYING WEAPONS WITHOUT A PERMIT",455.432708740234,3.24619722366333
1,0,0,0,0,"0",0,0,0,41.8770523071289,"SALE OF HALLUCIGEN/NARCOTIC SUBSTANCE",261.136199951172,2.46223044395447
3,0,1,1,0,"0",0,1,0,50.1243362426758,"ASSAULT, SECOND DEGREE",238.079925537109,2.85968971252441
3,0,1,1,0,"0",0,0,0,24.3004245758057,"SALE OF HALLUCIGEN/NARCOTIC SUBSTANCE",111.740440368652,0.602436244487762
3,0,1,1,0,"0",0,0,0,38.3865509033203,"SALE OF CONTROLLED SUBSTANCE",228.160385131836,0.653735816478729
1,0,0,0,0,"0",NA,0,0,21.7708988189697,"BURGLARY, THIRD DEGREE",178.438262939453,1.78675675392151
3,0,1,1,0,"0",0,1,0,36.3338584899902,"BURGLARY, THIRD DEGREE",386.030151367188,1.74432146549225
1,0,0,0,0,"0",0,0,0,49.1245002746582,"BURGLARY, THIRD DEGREE",261.077667236328,0.327129334211349
1,0,0,0,0,"0",NA,0,0,27.3079071044922,"SALE OF CONTROLLED SUBSTANCE",525.883911132812,2.58059763908386
1,0,0,0,0,"0",NA,0,0,44.7529067993164,"CRIMINAL MISCHIEF, FIRST DEGREE",412.093383789062,3.15794110298157
1,0,0,0,1,"0",NA,0,0,20.5359592437744,"LARCENY, THIRD DEGREE",165.063003540039,0.98018354177475
1,0,0,0,0,"0",0,0,0,30.5744895935059,"CRIM VIOL OF PROTECTIVE ORDER",523.322570800781,0.775928914546967
3,0,1,1,0,"0",0,1,0,22.9614524841309,"BURGLARY, THIRD DEGREE",158.724731445312,1.16120636463165
1,0,0,0,0,"0",0,0,0,21.9286918640137,"ESCAPE, FIRST DEGREE",958.556518554688,0.499502509832382
1,0,0,0,0,"0",NA,0,0,19.5895614624023,"POSSESSION OF NARCOTICS",49.9204216003418,1.73490810394287
1,0,0,0,0,"0",0,0,0,34.5646781921387,"UNLAWFUL RESTRAINT, FIRST DEGREE",466.292266845703,0.864546716213226
2,1,0,1,1,"1",1,1,0,53.6342506408691,"POSSESSION OF NARCOTICS",517.872863769531,1.09875214099884
1,0,0,0,0,"0",NA,0,0,35.2052764892578,"ASSAULT, SECOND DEGREE",372.079467773438,2.96440458297729
3,0,1,1,0,"0",0,1,0,32.8037796020508,"CRIM VIOL OF PROTECTIVE ORDER",401.223266601562,0.717579066753387
1,0,0,0,0,"0",0,0,0,54.3070869445801,"POSSESSION OF NARCOTICS",-0.115752913057804,3.28405284881592
2,1,0,1,0,"0",0,0,0,22.7497806549072,"BURGLARY, THIRD DEGREE",213.289031982422,0.30842462182045
1,0,0,0,0,"0",NA,0,0,27.2888584136963,"POSSESSION OF NARCOTICS",481.540954589844,3.07457184791565
1,0,0,0,0,"0",NA,0,0,39.3428840637207,"LARCENY, FIRST DEGREE",307.768920898438,2.7430784702301
1,0,0,0,0,"0",0,0,0,25.5960788726807,"ROBBERY, THIRD DEGREE",272.438262939453,1.77547287940979
2,1,0,1,0,"0",NA,0,0,40.0325393676758,"CARRYING WEAPONS WITHOUT A PERMIT",1045.80908203125,2.68240404129028
1,0,0,0,0,"0",NA,0,1,29.5547943115234,"CRIM VIOL OF PROTECTIVE ORDER",149.442031860352,3.25453948974609
2,1,0,1,0,"0",NA,0,0,19.7293930053711,"ROBBERY, SECOND DEGREE",674.353454589844,1.48102819919586
1,0,0,0,0,"0",0,0,1,36.2575912475586,"MISREP OF SUB AS CONTROLLED SUB",141.868026733398,1.27997434139252
3,0,1,1,0,"0",NA,0,0,51.1508712768555,"LARCENY, FIRST DEGREE",593.244079589844,2.17564916610718
2,1,0,1,0,"0",0,0,0,47.2736396789551,"POSSESSION OF NARCOTICS",100.255500793457,1.55464518070221
1,0,0,0,0,"0",NA,0,0,23.409646987915,"BURGLARY, THIRD DEGREE",198.958206176758,3.14977669715881
2,1,0,1,0,"0",0,0,0,23.3635597229004,"CARRY PIST/RVOLV W/O PERMIT",320.168914794922,0.501110196113586
1,0,0,0,0,"0",0,0,0,33.6968803405762,"LARCENY, THIRD DEGREE",40.9383316040039,1.46411991119385
3,0,1,1,0,"0",NA,0,0,31.6162891387939,"CARRY PIST/RVOLV W/O PERMIT",459.650909423828,2.6014883518219
1,0,0,0,0,"0",0,0,0,28.8455410003662,"SALE OF HALLUCIGEN/NARCOTIC SUBSTANCE",350.132263183594,1.01460683345795
3,0,1,1,0,"0",0,0,0,35.0936584472656,"BURGLARY, THIRD DEGREE",134.567962646484,2.55768918991089
3,0,1,1,0,"0",0,1,0,43.8782539367676,"ASSAULT ON POLICE OR FIRE OFFICER",32.1037063598633,1.1251984834671
3,0,1,1,0,"0",0,0,1,36.0800094604492,"ROBBERY, THIRD DEGREE",10.2597169876099,1.12008988857269
2,1,0,1,0,"0",NA,0,0,21.3927135467529,"LARCENY, THIRD DEGREE",413.039978027344,1.27433335781097
2,1,0,1,0,"0",0,0,0,37.9494934082031,"SALE OF CONTROLLED SUBSTANCE",562.221069335938,0.690067052841187
3,0,1,1,0,"0",1,0,0,21.1621742248535,"LARCENY, SECOND DEGREE",254.783828735352,0.85033255815506
1,0,0,0,1,"1",0,0,0,23.7533016204834,"POSSESSION OF NARCOTICS",206.428695678711,1.91078984737396
2,1,0,1,0,"0",0,1,0,31.0942153930664,"CRIMINAL POSS OF PISTOL/REVOLVER",342.385650634766,1.88243174552917
1,0,0,0,0,"0",0,0,0,55.2664604187012,"CRIM VIOL OF PROTECTIVE ORDER",603.504638671875,0.423332929611206
2,1,0,1,0,"0",0,1,0,27.859188079834,"POSSESSION OF NARCOTICS",14.3335781097412,3.2284152507782
1,0,0,0,0,"0",0,0,0,26.6622695922852,"SALE OF HALLUCIGEN/NARCOTIC SUBSTANCE",501.542236328125,2.13581895828247
2,1,0,1,0,"0",0,0,0,29.3033027648926,"SALE OF CONTROLLED SUBSTANCE",120.692802429199,1.41901612281799
1,0,0,0,0,"0",NA,0,0,28.2993297576904,"SALE OF CONTROLLED SUBSTANCE",814.835327148438,2.11567664146423
1,0,0,0,0,"0",1,0,0,46.9158172607422,"POSSESSION OF NARCOTICS",67.639289855957,2.42437362670898
1,0,0,0,0,"0",0,0,0,28.6424407958984,"RECKLESS BURNING",48.6098861694336,3.08254551887512
1,0,0,0,0,"0",0,0,0,57.3987083435059,"ROBBERY, THIRD DEGREE",567.653198242188,2.05732679367065
1,0,0,0,0,"0",0,0,0,52.5169715881348,"SALE OF CONTROLLED SUBSTANCE",524.218078613281,1.54229724407196
1,0,0,0,0,"0",0,0,0,46.8245162963867,"POSSESSION OF NARCOTICS",404.328918457031,1.92694175243378
1,0,0,0,0,"0",NA,0,0,33.7188262939453,"FAILURE TO APPEAR, FIRST DEGREE",1051.22790527344,1.68761050701141
3,0,1,1,0,"0",0,1,0,54.4718399047852,"ASSAULT ON POLICE OR FIRE OFFICER",145.432373046875,1.16510021686554
1,0,0,0,0,"0",NA,0,0,34.1411628723145,"ASSAULT ON POLICE OR FIRE OFFICER",347.760833740234,2.90234231948853
3,0,1,1,0,"0",0,0,0,56.7306747436523,"BURGLARY, THIRD DEGREE",391.278076171875,0.82243949174881
2,1,0,1,0,"0",NA,0,0,21.9388122558594,"SALE OF HALLUCIGEN/NARCOTIC SUBSTANCE",329.596984863281,1.40166616439819
1,0,0,0,0,"0",0,0,0,43.4895553588867,"POSSESSION OF NARCOTICS",287.510528564453,2.57871222496033
2,1,0,1,0,"0",NA,1,0,46.9994964599609,"LARCENY, SECOND DEGREE",265.717498779297,3.35557055473328
3,0,1,1,0,"0",NA,1,0,20.1117343902588,"SALE OF CONTROLLED SUBSTANCE",306.071380615234,0.381279408931732
3,0,1,1,0,"0",0,0,0,27.2051219940186,"BURGLARY, THIRD DEGREE",27.8995475769043,0.503180682659149
3,0,1,1,0,"0",0,0,0,31.3993873596191,"SALE OF HALLUCIGEN/NARCOTIC SUBSTANCE",490.669677734375,0.617557764053345
1,0,0,0,0,"0",0,0,0,28.2944641113281,"POSSESSION OF NARCOTICS",285.684997558594,0.545215308666229
1,0,0,0,0,"0",0,0,0,33.1028785705566,"CARRYING WEAPONS WITHOUT A PERMIT",702.116333007812,0.727515816688538
3,0,1,1,0,"0",0,0,0,23.4472179412842,"POSSESSION OF NARCOTICS",95.1249923706055,1.96956562995911
3,0,1,1,1,"1",1,0,0,48.5308532714844,"SALE OF CONTROLLED SUBSTANCE",107.503868103027,2.66815042495728
3,0,1,1,0,"0",0,1,0,35.4920845031738,"CRIM VIOL OF PROTECTIVE ORDER",197.843170166016,1.97615945339203
2,1,0,1,0,"0",0,0,0,25.5859279632568,"SALE OF HALLUCIGEN/NARCOTIC SUBSTANCE",346.788757324219,0.809743046760559
1,0,0,0,0,"0",0,0,0,25.9125518798828,"POSSESSION OF NARCOTICS",137.873733520508,1.25556409358978
3,0,1,1,0,"0",NA,0,0,46.548267364502,"POSSESSION OF NARCOTICS",613.817626953125,2.98073601722717
1,0,0,0,0,"0",0,0,0,42.9066123962402,"SALE OF CONTROLLED SUBSTANCE",363.890991210938,1.86268043518066
2,1,0,1,0,"0",NA,1,0,34.3363609313965,"POSSESSION OF NARCOTICS",814.746459960938,3.08017683029175
2,1,0,1,0,"0",1,1,0,26.0143051147461,"CARRYING WEAPON IN A MOTOR VEHICLE",71.1870880126953,2.62559127807617
2,1,0,1,0,"0",0,0,0,35.6681022644043,"BURGLARY, THIRD DEGREE",458.830108642578,1.12840735912323
2,1,0,1,0,"0",NA,1,0,29.4708557128906,"POSSESSION OF NARCOTICS",170.760559082031,3.2527129650116
1,0,0,0,1,"1",0,0,0,48.1957473754883,"SALE OF HALLUCIGEN/NARCOTIC SUBSTANCE",724.809753417969,1.13142013549805
1,0,0,0,0,"0",NA,0,0,35.9475021362305,"SALE OF HALLUCIGEN/NARCOTIC SUBSTANCE",707.837585449219,1.64992570877075
1,0,0,0,0,"0",NA,0,0,24.948844909668,"SALE OF HALLUCIGEN/NARCOTIC SUBSTANCE",646.491577148438,1.84708726406097
2,1,0,1,0,"0",NA,0,0,26.7702770233154,"POSSESSION OF NARCOTICS",618.465881347656,2.32522463798523
1,0,0,0,0,"0",NA,0,0,21.7034015655518,"SALE OF HALLUCIGEN/NARCOTIC SUBSTANCE",291.943786621094,0.462233483791351
1,0,0,0,0,"0",0,0,0,47.1203994750977,"ASSAULT, SECOND DEGREE",49.9780769348145,2.46759271621704
3,0,1,1,0,"0",0,0,0,31.0026721954346,"CRIM VIOL OF PROTECTIVE ORDER",532.247924804688,1.64296793937683
1,0,0,0,0,"0",NA,0,0,29.8443660736084,"UNLAWFUL RESTRAINT, FIRST DEGREE",932.372253417969,2.67477107048035
3,0,1,1,0,"0",NA,0,0,33.9421730041504,"SALE OF HALLUCIGEN/NARCOTIC SUBSTANCE",897.708618164062,1.92590570449829
1,0,0,0,0,"0",NA,0,0,23.5118045806885,"CARRYING WEAPON IN A MOTOR VEHICLE",164.335891723633,3.07217979431152
2,1,0,1,0,"0",NA,0,0,35.5840454101562,"FAILURE TO APPEAR, FIRST DEGREE",246.359939575195,3.42839241027832
1,0,0,0,0,"0",NA,0,0,41.8284072875977,"BURGLARY, THIRD DEGREE",667.211364746094,1.95898377895355
3,0,1,1,0,"0",NA,1,0,42.8724365234375,"SALE OF HALLUCIGEN/NARCOTIC SUBSTANCE",504.960876464844,2.75118494033813
1,0,0,0,0,"0",0,0,0,27.407262802124,"SALE OF HALLUCIGEN/NARCOTIC SUBSTANCE",319.201202392578,2.48768639564514
1,0,0,0,0,"0",0,0,0,42.155403137207,"BURGLARY, THIRD DEGREE",393.777252197266,2.31730461120605
1,0,0,0,0,"0",NA,0,0,49.8253059387207,"BURGLARY, THIRD DEGREE",885.273620605469,2.42372632026672
2,1,0,1,0,"0",0,0,0,25.9363689422607,"ROBBERY, SECOND DEGREE",63.4776840209961,2.41348433494568
1,0,0,0,0,"0",0,0,0,37.485408782959,"SALE OF CONTROLLED SUBSTANCE",-0.457237750291824,2.81278610229492
2,1,0,1,0,"0",0,0,0,24.7853679656982,"BURGLARY, THIRD DEGREE",295.385192871094,0.963000118732452
1,0,0,0,1,"1",0,0,0,30.7295360565186,"LARCENY, THIRD DEGREE",276.263000488281,0.849738240242004
2,1,0,1,0,"0",0,1,0,30.7008686065674,"POSSESSION OF NARCOTICS",528.586975097656,1.18231964111328
1,0,0,0,0,"0",0,0,0,51.3629531860352,"SALE OF HALLUCIGEN/NARCOTIC SUBSTANCE",160.208572387695,2.78553009033203
3,0,1,1,0,"0",0,1,0,35.1165504455566,"POSSESSION OF NARCOTICS",-0.400070130825043,1.7170741558075
1,0,0,0,0,"0",0,0,0,38.5374488830566,"SALE OF HALLUCIGEN/NARCOTIC SUBSTANCE",516.811767578125,0.784608006477356
1,0,0,0,0,"0",0,0,0,28.5753383636475,"CARRYING WEAPON IN A MOTOR VEHICLE",346.178100585938,1.94723844528198
2,1,0,1,0,"0",0,1,0,31.627103805542,"POSSESSION OF NARCOTICS",135.455032348633,0.969067394733429
1,0,0,0,0,"0",0,0,0,22.2262516021729,"ROBBERY, FIRST DEGREE",279.03515625,0.934836089611053
2,1,0,1,0,"0",0,0,0,22.5510883331299,"CRIM VIOL OF PROTECTIVE ORDER",35.3057441711426,1.29106688499451
1,0,0,0,0,"0",0,0,0,26.0942420959473,"ESCAPE, FIRST DEGREE",359.756225585938,1.1139657497406
2,1,0,1,0,"0",NA,1,0,34.8601226806641,"SALE OF CONTROLLED SUBSTANCE",715.069396972656,2.17541027069092
1,0,0,0,0,"0",0,0,0,27.5975208282471,"LARCENY, THIRD DEGREE",96.0919647216797,1.93856811523438
1,0,0,0,0,"0",0,0,0,29.3877563476562,"POSSESSION OF NARCOTICS",4.32578086853027,2.81059718132019
1,0,0,0,0,"0",0,0,0,25.4785938262939,"SALE OF CONTROLLED SUBSTANCE",132.868743896484,2.9067599773407
2,1,0,1,0,"0",NA,0,0,45.4643173217773,"BURGLARY, THIRD DEGREE",296.809051513672,3.23835277557373
3,0,1,1,0,"0",NA,0,0,28.3607997894287,"SALE OF HALLUCIGEN/NARCOTIC SUBSTANCE",720.466125488281,2.54328036308289
1,0,0,0,0,"0",0,0,0,26.820894241333,"BURGLARY, THIRD DEGREE",122.143608093262,3.02316308021545
1,0,0,0,0,"0",0,0,0,29.191276550293,"CRIM VIOL OF PROTECTIVE ORDER",-0.204748257994652,1.32784795761108
2,1,0,1,0,"0",NA,0,0,26.1158504486084,"SALE OF HALLUCIGEN/NARCOTIC SUBSTANCE",832.690124511719,1.77661514282227
3,0,1,1,0,"0",NA,0,0,28.2308521270752,"ROBBERY, THIRD DEGREE",375.504302978516,2.92636942863464
1,0,0,0,0,"0",0,0,0,28.3833122253418,"SALE OF HALLUCIGEN/NARCOTIC SUBSTANCE",113.170059204102,1.80956339836121
3,0,1,1,0,"0",0,1,0,29.8601207733154,"FAILURE TO APPEAR, FIRST DEGREE",297.348724365234,0.837024807929993
1,0,0,0,0,"0",NA,0,0,27.5913352966309,"POSSESS OF HALLUC OR 4+ OZ MARIJUANA",847.522888183594,1.33892488479614
1,0,0,0,0,"0",NA,0,0,46.0346832275391,"LARCENY, SECOND DEGREE",445.804138183594,3.08997368812561
1,0,0,0,0,"0",0,0,0,36.8331680297852,"SALE OF HALLUCIGEN/NARCOTIC SUBSTANCE",649.805786132812,1.09569489955902
3,0,1,1,0,"0",1,0,0,47.3079032897949,"POSSESSION OF NARCOTICS",157.083053588867,2.03675055503845
1,0,0,0,0,"0",0,0,0,24.059383392334,"ASSAULT ON POLICE OR FIRE OFFICER",187.066818237305,0.702330529689789
2,1,0,1,0,"0",NA,1,0,35.6596984863281,"SALE OF CONTROLLED SUBSTANCE",775.335510253906,2.90579152107239
3,0,1,1,0,"0",NA,1,0,46.1162109375,"POSSESSION OF NARCOTICS",898.673706054688,1.41237270832062
1,0,0,0,0,"0",0,0,0,31.7331600189209,"ASSAULT ON POLICE OR FIRE OFFICER",-0.610085666179657,3.04256129264832
1,0,0,0,0,"0",NA,0,0,47.3396911621094,"SALE OF HALLUCIGEN/NARCOTIC SUBSTANCE",718.62451171875,1.56831276416779
1,0,0,0,0,"0",NA,0,0,34.0098991394043,"SALE OF HALLUCIGEN/NARCOTIC SUBSTANCE",747.946838378906,3.11221623420715
